,source,url,title,timestamp,label
948,kompas,http://otomotif.kompas.com/read/2022/08/25/190100115/belum-euro-5-ekspor-kendaraan-dari-indonesia-bisa-terkendala,"Belum Euro 5, Ekspor Kendaraan dari Indonesia Bisa Terkendala","25/08/2022, 19:01 WIB",industri
949,kompas,http://www.kompas.com/global/read/2022/09/30/190100870/ukraina-hari-ini--konvoi-mobil-sipil-di-zaporizhzhia-diserang-23-tewas,"Ukraina Hari Ini: Konvoi Mobil Sipil di Zaporizhzhia Diserang, 23 Tewas dan 28 Luka-luka","30/09/2022, 19:01 WIB",perang
950,kompas,http://www.kompas.com/global/read/2022/09/30/230000970/pria-rusia-patahkan-lengan-dengan-palu-diduga-untuk-hindari-mobilisasi,"Pria Rusia Patahkan Lengan dengan Palu, Diduga untuk Hindari Mobilisasi Parsial","30/09/2022, 23:00 WIB",perang
951,detik,https://finance.detik.com/industri/d-5180405/jurus-kemenperin-pacu-industri-di-tengah-pandemi,Jurus Kemenperin Pacu Industri di Tengah Pandemi,20 Sep 2020 09:16 WIB,industri
952,cnn,https://www.cnnindonesia.com/ekonomi/20200803171501-92-531716/pmi-manufaktur-ri-naik-ke-posisi-469-pada-juli-2020,"PMI Manufaktur RI Naik ke Posisi 46,9 pada Juli 2020",2022-10-20 12:35:30,industri
953,cnbc,https://www.cnbcindonesia.com/news/20221017130949-4-380262/pasukan-putin-dituding-perkosa-warga-ukraina-rusia-menjawab,"Pasukan Putin Dituding Perkosa Warga Ukraina, Rusia Menjawab",17-20-2022 00:00:00,perang
954,detik,https://www.detik.com/edu/detikpedia/d-6159823/apa-itu-komposisi-penduduk-ini-pengertian-kategori-dan-karakteristiknya,"Apa Itu Komposisi Penduduk? Ini Pengertian, Kategori, dan Karakteristiknya",04 Jul 2022 07:00 WIB,pemerintahan
955,cnn,https://www.cnnindonesia.com/ekonomi/20200129075758-92-469658/untung-rugi-orang-asing-mudah-miliki-properti-di-dalam-negeri,Untung Rugi Orang Asing Mudah Miliki Properti di Dalam Negeri,2022-10-20 12:33:44,properti
956,cnbc,https://www.cnbcindonesia.com/news/20221018204630-4-380743/ada-green-industry-di-aceh-gimana-kemajuannya,"Ada Green Industry di Aceh, Gimana Kemajuannya?",18-20-2022 00:00:00,industri
957,kompas,http://www.kompas.com/properti/read/2022/07/28/110000021/-populer-properti-kabar-terbaru-proyek-tol-solo-yogyakarta-yia-kulon,[POPULER PROPERTI] Kabar Terbaru Proyek Tol Solo-Yogyakarta-YIA Kulon Progo,"28/07/2022, 11:00 WIB",properti
958,cnn,https://www.cnnindonesia.com/ekonomi/20221005145216-92-856697/pmi-manufaktur-indonesia-meroket-ke-537,"PMI Manufaktur Indonesia Meroket ke 53,7",2022-10-20 12:35:43,industri
959,cnbc,https://www.cnbcindonesia.com/news/20220930073911-4-376144/banyak-apartemen-diobral-murah-di-jakarta-lokasinya-di-sini,"Banyak Apartemen Diobral Murah di Jakarta, Lokasinya di Sini",17-20-2022 00:00:00,properti
960,kompas,http://megapolitan.kompas.com/read/2022/09/15/15483041/pemkot-bekasi-janji-sampaikan-tuntutan-buruh-ke-pemerintah-pusat,Pemkot Bekasi Janji Sampaikan Tuntutan Buruh ke Pemerintah Pusat,"15/09/2022, 15:48 WIB",pemerintahan
961,cnn,https://www.cnnindonesia.com/ekonomi/20220224140522-532-763510/jokowi-pantau-booster-sektor-industri-produktivitas-jangan-terganggu,Jokowi Pantau Booster Sektor Industri: Produktivitas Jangan Terganggu,2022-10-20 12:35:37,industri
962,cnn,https://www.cnnindonesia.com/teknologi/20150225063754-185-34624/tak-cuma-cantik-mereka-inspirasi-di-industri-teknologi,"Tak Cuma Cantik, Mereka Inspirasi di Industri Teknologi",2022-10-20 12:37:10,teknologi
963,kompas,http://money.kompas.com/read/2022/09/11/121505326/berita-foto-melihat-kebun-pembibitan-eucalyptus-di-aek-nauli,BERITA FOTO: Melihat Kebun Pembibitan Eucalyptus di Aek Nauli,"11/09/2022, 12:15 WIB",industri
964,detik,https://wolipop.detik.com/home/d-6069309/rumah-minimalis-agar-terlihat-luas-lakukan-6-cara-ini,"Rumah Minimalis Agar Terlihat Luas, Lakukan 6 Cara Ini",09 Mei 2022 16:45 WIB,properti
965,kompas,http://www.kompas.com/properti/read/2022/07/14/100000021/cek-di-sini-harga-lahan-industri-di-sekitaran-jakarta-dan-surabaya,"Cek di Sini, Harga Lahan Industri di Sekitaran Jakarta dan Surabaya","14/07/2022, 10:00 WIB",industri
966,kompas,http://otomotif.kompas.com/read/2022/09/22/125200515/dukung-percepatan-elektrifikasi-pemerintah-kerja-sama-dengan-swasta,"Dukung Percepatan Elektrifikasi, Pemerintah Kerja Sama dengan Swasta","22/09/2022, 12:52 WIB",pemerintahan
967,cnbc,https://www.cnbcindonesia.com/market/20221012093540-17-379050/investor-berhati-hati-bitcoin-cs-cenderung-sideways,"Investor Berhati-Hati, Bitcoin cs Cenderung Sideways",18-20-2022 00:00:00,perang
968,cnbc,https://www.cnbcindonesia.com/news/20220914160403-4-372082/ketiban-durian-pangeran-william-dapat-warisan-rp17-triliun,"'Ketiban Durian', Pangeran William Dapat Warisan Rp17 Triliun",18-20-2022 00:00:00,properti
969,kompas,http://money.kompas.com/read/2022/07/24/153000726/manfaatkan-teknologi-digital-milenial-dinilai-jadi-kunci-pemulihan-ekonomi,"Manfaatkan Teknologi Digital, Milenial Dinilai Jadi Kunci Pemulihan Ekonomi Nasional ","24/07/2022, 15:30 WIB",teknologi
970,detik,https://www.detik.com/jabar/bisnis/d-6317084/rumor-iphone-15-mencuat-nih-bocoran-spesifikasinya,"Rumor iPhone 15 Mencuat, nih Bocoran Spesifikasinya!",28 Sep 2022 19:00 WIB,teknologi
971,cnn,https://www.cnnindonesia.com/internasional/20220312162848-134-770353/youtube-blokir-kanal-media-rusia-karena-edarkan-informasi-perang-palsu,YouTube Blokir Kanal Media Rusia karena Edarkan Informasi Perang Palsu,2022-10-20 12:27:07,perang
972,detik,https://finance.detik.com/properti/d-6006420/pengembang-ri-dan-malaysia-mau-bangun-proyek-rumah-murah-rogoh-rp-16-t,"Pengembang RI dan Malaysia Mau Bangun Proyek Rumah Murah, Rogoh Rp 16 T",29 Mar 2022 15:00 WIB,properti
973,cnbc,https://www.cnbcindonesia.com/news/20221013155421-4-379545/4-negara-ini-dukung-rusia-caplok-ukraina-di-pbb-siapa,"4 Negara Ini Dukung Rusia Caplok Ukraina di PBB, Siapa?",13-20-2022 00:00:00,perang
974,cnbc,https://www.cnbcindonesia.com/news/20221019164242-4-381004/tol-sigli-banda-aceh-dikebut-motong-jalan-jadi-cuma-sejam,"Tol Sigli-Banda Aceh Dikebut, 'Motong' Jalan Jadi Cuma Sejam",18-20-2022 00:00:00,pemerintahan
975,kompas,http://regional.kompas.com/read/2022/08/02/214748478/sungai-berbusa-seperti-salju-wali-kota-surabaya-sanksi-pabrik-jika-ketahuan,"Sungai Berbusa Seperti Salju, Wali Kota Surabaya Sanksi Pabrik Jika Ketahuan Buang Limbah di Sungai Tanpa IPAL","02/08/2022, 21:47 WIB",industri
976,detik,https://hot.detik.com/celeb/d-5165997/aksi-sosial-nowela-idol-di-papua-bukan-sindir-pemerintah,Aksi Sosial Nowela Idol di Papua Bukan Sindir Pemerintah,09 Sep 2020 16:52 WIB,pemerintahan
977,cnn,https://www.cnnindonesia.com/nasional/20221006195138-32-857362/smrc-nasdem-kehilangan-dukungan-di-indonesia-timur-jika-usung-anies,SMRC: NasDem Kehilangan Dukungan di Indonesia Timur Jika Usung Anies,2022-10-20 12:24:24,pemerintahan
978,cnbc,https://www.cnbcindonesia.com/market/20221017182015-17-380380/awal-pekan-investor-koleksi-sbn-yield-nya-kembali-melandai,"Awal Pekan Investor Koleksi SBN, Yield-nya Kembali Melandai",17-20-2022 00:00:00,pemerintahan
979,detik,https://www.detik.com/edu/perguruan-tinggi/d-5870122/bantu-nelayan-mahasiswa-itb-ini-ciptakan-aplikasi-pelacak-ikan,"Bantu Nelayan, Mahasiswa ITB Ini Ciptakan Aplikasi Pelacak Ikan",25 Des 2021 15:15 WIB,teknologi
980,cnbc,https://www.cnbcindonesia.com/tech/20221013120234-39-379413/buka-bukaan-indra-utoyo-ungkap-fitur-unggulan-allo-bank,Buka-bukaan Indra Utoyo Ungkap Fitur Unggulan Allo Bank,13-20-2022 00:00:00,teknologi
981,detik,https://finance.detik.com/industri/d-5926905/sektor-manufaktur-berpotensi-beri-efek-positif-ke-ekonomi-ri,Sektor Manufaktur Berpotensi Beri Efek Positif ke Ekonomi RI,03 Feb 2022 17:38 WIB,industri
982,kompas,http://nasional.kompas.com/read/2022/06/27/19480821/kejar-teknologi-tinggi-prabowo-tekankan-pentingnya-kesiapan-pertahanan,"Kejar Teknologi Tinggi, Prabowo Tekankan Pentingnya Kesiapan Pertahanan Teritorial","27/06/2022, 19:48 WIB",teknologi
983,cnbc,https://www.cnbcindonesia.com/tech/20221012110440-39-379082/buka-bukaan-menkominfo-bahas-3-isu-prioritas-digitalisasi,Buka-bukaan Menkominfo Bahas 3 Isu Prioritas Digitalisasi,18-20-2022 00:00:00,teknologi
984,cnn,https://www.cnnindonesia.com/ekonomi/20200608093242-532-510880/krisis-ekonomi-terburuk-sepanjang-sejarah-ancam-libanon,Krisis Ekonomi Terburuk Sepanjang Sejarah Ancam Libanon,2022-10-20 12:27:04,perang
985,detik,https://news.detik.com/internasional/d-6111261/tarung-jalanan-di-severodonetsk-saat-ledakan-terjadi-di-kyiv-ukraina,'Tarung Jalanan' di Severodonetsk Saat Ledakan Terjadi di Kyiv Ukraina,05 Jun 2022 12:35 WIB,perang
986,kompas,http://otomotif.kompas.com/read/2022/09/06/160506715/menanti-mobil-listrik-murah,Menanti Mobil Listrik Murah,"06/09/2022, 16:05 WIB",industri
987,cnbc,https://www.cnbcindonesia.com/news/20220925124140-4-374749/5-konglomerat-ri-yang-tajir-melintir-dari-bisnis-kelapa-sawit,5 Konglomerat RI yang Tajir Melintir dari Bisnis Kelapa Sawit,16-20-2022 00:00:00,properti
988,cnbc,https://www.cnbcindonesia.com/news/20221019103146-4-380830/ultimatum-jokowi-kerja-makro-mikro-tidak-cukup-harus-detail,"Ultimatum Jokowi: Kerja Makro-Mikro Tidak Cukup, Harus Detail",18-20-2022 00:00:00,pemerintahan
989,kompas,http://www.kompas.com/global/read/2022/09/17/110100670/pertempuran-kirgistan-vs-tajikistan-tewaskan-24-orang-dan-lukai-87-korban,Pertempuran Kirgistan Vs Tajikistan Tewaskan 24 Orang dan Lukai 87 Korban,"17/09/2022, 11:01 WIB",perang
990,detik,https://finance.detik.com/industri/d-5224212/sempat-digilas-corona-industri-baja-mulai-berdenyut-lagi,"Sempat Digilas Corona, Industri Baja Mulai Berdenyut Lagi",22 Okt 2020 15:02 WIB,industri
991,detik,https://inet.detik.com/cyberlife/d-5987947/microsoft-bikin-teknologi-bantu-anak-tunanetra-bersosialisasi,Microsoft Bikin Teknologi Bantu Anak Tunanetra Bersosialisasi,17 Mar 2022 15:52 WIB,teknologi
992,cnbc,https://www.cnbcindonesia.com/news/20221018134726-4-380594/begini-jurus-holding-tambang-mind-id-wujudkan-netral-karbon,Begini Jurus Holding Tambang MIND ID Wujudkan Netral Karbon,18-20-2022 00:00:00,pemerintahan
993,kompas,http://www.kompas.com/global/read/2022/08/28/061500070/rangkuman-hari-ke-185-serangan-rusia-ke-ukraina--perjanjian-nuklir-pbb,"Rangkuman Hari Ke-185 Serangan Rusia ke Ukraina: Perjanjian Nuklir PBB Diblokir, Merek Baru Coca Cola","28/08/2022, 06:15 WIB",perang
994,kompas,http://lifestyle.kompas.com/read/2022/07/01/072524420/buka-gerai-baru-mondial-hadirkan-konsep-dan-teknologi-anyar,"Buka Gerai Baru, Mondial Hadirkan Konsep dan Teknologi Anyar","01/07/2022, 07:25 WIB",teknologi
995,kompas,http://biz.kompas.com/read/2022/08/01/160231428/dukung-pertumbuhan-industri-mma-global-indonesia-gelar-konferensi-mma-modern,"Dukung Pertumbuhan Industri, MMA Global Indonesia Gelar Konferensi MMA Modern Marketing Talk 2022","01/08/2022, 16:02 WIB",industri
996,detik,https://news.detik.com/berita/d-5375079/saat-perpres-vaksinasi-dianggap-langgar-hasil-rapat-komisi-dpr,Saat Perpres Vaksinasi Dianggap Langgar Hasil Rapat Komisi DPR,15 Feb 2021 21:04 WIB,pemerintahan
997,detik,https://news.detik.com/berita/d-5198957/baleg-dpr-setujui-ruu-ciptaker-dibawa-ke-paripurna-meski-2-fraksi-menolak,Baleg DPR Setujui RUU Ciptaker Dibawa ke Paripurna Meski 2 Fraksi Menolak,04 Okt 2020 00:54 WIB,pemerintahan
998,cnn,https://www.cnnindonesia.com/ekonomi/20200728075612-92-529589/kemenperin-dorong-teknologi-40-pada-industri-mamin,Kemenperin Dorong Teknologi 4.0 pada Industri Mamin,2022-10-20 12:35:40,industri
999,detik,https://inet.detik.com/cyberlife/d-6029896/apa-itu-big-data-yang-didebatkan-luhut-vs-mahasiswa,Apa Itu Big Data yang Didebatkan Luhut Vs Mahasiswa,12 Apr 2022 20:35 WIB,teknologi
1000,kompas,http://nasional.kompas.com/read/2022/09/22/12270621/menpan-rb-asn-tidak-netral-bikin-target-pemerintah-tak-tercapai,Menpan-RB: ASN Tidak Netral Bikin Target Pemerintah Tak Tercapai,"22/09/2022, 12:27 WIB",pemerintahan
1001,detik,https://news.detik.com/internasional/d-5961653/delegasi-rusia-ukraina-sepakat-bertemu-di-perbatasan-belarusia,Delegasi Rusia-Ukraina Sepakat Bertemu di Perbatasan Belarusia,27 Feb 2022 22:32 WIB,perang
1002,cnn,https://www.cnnindonesia.com/nasional/20221014111556-32-860481/nasdem-instruksikan-pengurus-daerah-pasang-spanduk-anies-capres,NasDem Instruksikan Pengurus Daerah Pasang Spanduk Anies Capres,2022-10-20 12:24:30,pemerintahan
1003,cnbc,https://www.cnbcindonesia.com/tech/20221012081618-37-379015/terungkap-cara-elon-musk-dapatkan-uang-sebelum-kaya-raya,Terungkap! Cara Elon Musk Dapatkan Uang Sebelum Kaya Raya,18-20-2022 00:00:00,teknologi
1004,cnbc,https://www.cnbcindonesia.com/news/20221017193537-4-380403/kisruh-as-vs-arab-saudi-kian-panas-rusia-bisa-diuntungkan,"Kisruh AS Vs Arab Saudi Kian Panas, Rusia Bisa 'Diuntungkan'",17-20-2022 00:00:00,teknologi
1005,kompas,http://www.kompas.com/properti/read/2022/06/17/103057921/oyo-hadirkan-fitur-360-bagi-pengusaha-properti-kecil-dan-menegah,OYO Hadirkan Fitur “360” bagi Pengusaha Properti Kecil dan Menegah,"17/06/2022, 10:30 WIB",properti
1006,cnn,https://www.cnnindonesia.com/nasional/20221016184628-32-861264/masa-jabatan-usai-wagub-dki-ucapkan-terima-kasih-ke-prabowo-dan-anies,"Masa Jabatan Usai, Wagub DKI Ucapkan Terima Kasih ke Prabowo dan Anies",2022-10-20 12:24:31,pemerintahan
1007,cnbc,https://www.cnbcindonesia.com/news/20221018075602-4-380459/prancis-lagi-ngeri-bbm-mau-kiamat-ramai-mogok-massal,"Prancis Lagi Ngeri! BBM Mau 'Kiamat', Ramai Mogok Massal",17-20-2022 00:00:00,pemerintahan
1008,detik,https://finance.detik.com/berita-ekonomi-bisnis/d-5906761/duh-kacau-pegawai-djkn-palsukan-dokumen-aset-blbi-11-orang-ditangkap,"Duh Kacau! Pegawai DJKN Palsukan Dokumen Aset BLBI, 11 Orang Ditangkap",20 Jan 2022 14:16 WIB,properti
1009,kompas,http://www.kompas.com/properti/read/2022/07/24/152210521/akses-tol-paramount-petals-tuntas-2025,Akses Tol Paramount Petals Tuntas 2025,"24/07/2022, 15:22 WIB",properti
1010,kompas,http://www.kompas.com/global/read/2022/09/24/132400770/4-hal-yang-akan-terjadi-jika-putin-dan-rusia-pakai-senjata-nuklir-di,4 Hal yang Akan Terjadi jika Putin dan Rusia Pakai Senjata Nuklir di Ukraina,"24/09/2022, 13:24 WIB",perang
1011,cnn,https://www.cnnindonesia.com/nasional/20221006121335-32-857053/anies-berkunjung-ke-dpp-demokrat-jumat-besok,Anies Berkunjung ke DPP Demokrat Jumat Besok,2022-10-20 12:24:18,pemerintahan
1012,cnn,https://www.cnnindonesia.com/ekonomi/20211103065343-85-715845/menunggu-gerak-cepat-pemerintah-atasi-batu-bara-mahal-bagi-industri,Menunggu Gerak Cepat Pemerintah Atasi Batu Bara Mahal bagi Industri,2022-10-20 12:35:46,industri
1013,cnn,https://www.cnnindonesia.com/nasional/20221011111712-32-858956/sby-wanti-wanti-resesi-ekonomi-singgung-great-depression-perang-dunia,"SBY Wanti-wanti Resesi Ekonomi, Singgung Great Depression Perang Dunia",2022-10-20 12:24:28,pemerintahan
1014,kompas,http://www.kompas.com/properti/read/2022/07/04/090000021/lamudi.co.id-property-awards-2021-anugerahi-developer-terdepan-yang,Lamudi.co.id Property Awards 2021 Anugerahi Developer Terdepan yang Bangkitkan Industri Properti Nasional,"04/07/2022, 09:00 WIB",properti
1015,detik,https://finance.detik.com/properti/d-6098638/cek-deretan-rekomendasi-cluster-rumah-dpgyang-menjanjikan,Cek! Deretan Rekomendasi Cluster Rumah DPG yang Menjanjikan,27 Mei 2022 18:45 WIB,properti
1016,kompas,http://www.kompas.com/properti/read/2022/07/27/090701521/populer-properti-arab-saudi-bakal-bangun-supertall-kembar-di-tengah,"[POPULER PROPERTI] Arab Saudi Bakal Bangun Supertall Kembar di Tengah Gurun, Menjulang 487 Meter","27/07/2022, 09:07 WIB",properti
1017,cnn,https://www.cnnindonesia.com/teknologi/20190620182038-185-405071/nadiem-teknologi-bikin-akses-klinik-dan-sekolah-untuk-semua,Nadiem: Teknologi Bikin Akses Klinik dan Sekolah untuk Semua,2022-10-20 12:37:10,teknologi
1018,kompas,http://www.kompas.com/edu/read/2022/07/26/160457271/632-mahasiswa-s1-itb-lulus-cumlaude-pada-juli-2022-siapa-peraih-ipk,"632 Mahasiswa S1 ITB Lulus Cumlaude pada Juli 2022, Siapa Peraih IPK Tertinggi?","26/07/2022, 16:04 WIB",teknologi
1019,cnn,https://www.cnnindonesia.com/ekonomi/20211112094612-92-720113/mengintip-rumah-rp1-triliun-milik-jeff-bezos,Mengintip Rumah Rp1 Triliun Milik Jeff Bezos,2022-10-20 12:33:51,properti
1020,cnbc,https://www.cnbcindonesia.com/news/20221019110531-4-380846/pemkot-medan-beri-modal-usaha-masyarakat-ungkap-apresiasinya,"Pemkot Medan Beri Modal Usaha, Masyarakat Ungkap Apresiasinya",18-20-2022 00:00:00,pemerintahan
1021,kompas,http://www.kompas.com/homey/read/2022/08/15/100445876/atasi-tantangan-kelistrikan-rumah-tangga-dengan-teknologi-terbarukan,Atasi Tantangan Kelistrikan Rumah Tangga dengan Teknologi Terbarukan,"15/08/2022, 10:04 WIB",teknologi
1022,detik,https://news.detik.com/internasional-utama/d-5983396/detik-detik-roket-rusia-hantam-pusat-kota-kyiv,Detik-detik Roket Rusia Hantam Pusat Kota Kyiv,15 Mar 2022 08:46 WIB,perang
1023,detik,https://inet.detik.com/science/d-6175890/cara-merawat-sumur-air-zamzam-ribuan-tahun-tak-pernah-kering,"Cara Merawat Sumur Air Zamzam, Ribuan Tahun Tak Pernah Kering",13 Jul 2022 05:45 WIB,teknologi
1024,cnn,https://www.cnnindonesia.com/nasional/20221007141536-32-857646/anies-ahy-bertemu-pks-harap-penjajakan-koalisi-makin-matang,"Anies-AHY Bertemu, PKS Harap Penjajakan Koalisi Makin Matang",2022-10-20 12:24:24,pemerintahan
1025,detik,https://inet.detik.com/cyberlife/d-5810183/dua-film-ini-dibuat-dengan-teknologi-animasi-karya-anak-bangsa,Dua Film Ini Dibuat dengan Teknologi Animasi Karya Anak Bangsa,13 Nov 2021 20:15 WIB,teknologi
1026,cnn,https://www.cnnindonesia.com/nasional/20221011182009-32-859197/pks-soal-wacana-pilkada-kembali-ke-dprd-mesti-dibahas-komprehensif,PKS soal Wacana Pilkada Kembali ke DPRD: Mesti Dibahas Komprehensif,2022-10-20 12:24:24,pemerintahan
1027,cnbc,https://www.cnbcindonesia.com/news/20221012140828-4-379175/kalau-beneran-resesi-as-pasti-duluan-ketimbang-ri-kenapa,"Kalau Beneran Resesi AS Pasti Duluan Ketimbang RI, Kenapa?",18-20-2022 00:00:00,perang
1028,cnbc,https://www.cnbcindonesia.com/market/20221018093655-17-380488/penjelasan-mengapa-ekonomi-china-melambat-dan-dampaknya-apa,Penjelasan: Mengapa Ekonomi China Melambat dan Dampaknya Apa?,17-20-2022 00:00:00,pemerintahan
1029,kompas,http://www.kompas.com/global/read/2022/09/08/110000170/hubungan-yunani-turkiye-memanas-ada-potensi-perang-seperti-rusia-ukraina,"Hubungan Yunani-Turkiye Memanas, Ada Potensi Perang Seperti Rusia-Ukraina","08/09/2022, 11:00 WIB",perang
1030,cnbc,https://www.cnbcindonesia.com/market/20220912235932-17-371519/dear-investor-sabar-dulu-ya-ihsg-belum-mau-tembus-7300,"Dear Investor, Sabar Dulu Ya, IHSG Belum Mau Tembus 7.300",18-20-2022 00:00:00,properti
1031,cnbc,https://www.cnbcindonesia.com/market/20221014095736-19-379687/perdagangan-dunia-lesu-ekspor-impor-non-mineral-turun-5-10,"Perdagangan Dunia Lesu, Ekspor-Impor Non Mineral Turun 5-10%",16-20-2022 00:00:00,industri
1032,cnbc,https://www.cnbcindonesia.com/news/20221006070129-4-377577/10-jabatan-dengan-gaji-tertinggi-di-ri-sebulan-kebeli-rumah,"10 Jabatan Dengan Gaji Tertinggi di RI, Sebulan Kebeli Rumah!",18-20-2022 00:00:00,properti
1033,kompas,http://money.kompas.com/read/2022/08/23/120900526/tiga-jurus-ojk-perkuat-industri-keuangan-nonbank,Tiga Jurus OJK Perkuat Industri Keuangan Nonbank,"23/08/2022, 12:09 WIB",industri
1034,kompas,http://nasional.kompas.com/read/2022/09/14/17022301/jokowi-terbitkan-inpres-perintahkan-pengunaan-kendaraan-listik-untuk,"Jokowi Terbitkan Inpres, Perintahkan Pengunaan Kendaraan Listik untuk Operasional Pemerintah","14/09/2022, 17:02 WIB",pemerintahan
1035,kompas,http://www.kompas.com/properti/read/2022/06/08/091044921/populer-properti-3-ruas-tol-ini-segera-diresmikan-presiden-jokowi,[POPULER PROPERTI] 3 Ruas Tol Ini Segera Diresmikan Presiden Jokowi,"08/06/2022, 09:10 WIB",properti
1036,detik,https://news.detik.com/internasional/d-5680278/afghanistan-makin-mencekam-kota-terbesar-kedua-kini-dikuasai-taliban,"Afghanistan Makin Mencekam, Kota Terbesar Kedua Kini Dikuasai Taliban",13 Agu 2021 07:01 WIB,perang
1037,detik,https://news.detik.com/detiktv/d-5195753/video-dpr-tekan-pemerintah-rumuskan-harga-tes-pcr-murah,Video DPR Tekan Pemerintah Rumuskan Harga Tes PCR Murah,01 Okt 2020 14:31 WIB,pemerintahan
1038,cnn,https://www.cnnindonesia.com/ekonomi/20210930184217-92-701738/evergrande-lagi-lagi-gagal-bayar-kupon-obligasi-rp679-m,Evergrande Lagi-lagi Gagal Bayar Kupon Obligasi Rp679 M,2022-10-20 12:33:48,properti
1039,kompas,http://www.kompas.com/global/read/2022/09/25/190200570/rusia-copot-jenderal-pangkat-tinggi-di-perang-ukraina-karena-masalah,Rusia Copot Jenderal Pangkat Tinggi di Perang Ukraina karena Masalah Logistik,"25/09/2022, 19:02 WIB",perang
